53092206	Caballero o consentida                                                	Automaton Writings                 	1901	Libro       	Sandra Magnolia                    	Pérez          	García         	Aitana                             	Marañón        	Torres         	                                   	               	               	Estomatología                                     	29800482	Esmeralda                          	Maqueda        	Linares        	18-Septiembre-2003	19-Septiembre-2003	Matemáticas                                                 	29026122	Lidia                              	Ruiz           	Albarracín     	07-Noviembre-2003 	22-Noviembre-2003 	Derecho Privado                                             	        	                                   	               	               	                  	                  	                                                            
79018166	Cruel                                                                 	Mandaluna                          	1920	Revista     	Ildefonso                          	Castro         	Gómez          	Eva Servanda                       	Díaz           	Ruiz           	                                   	               	               	Estudios Internacionales                          	84657558	Mª Anatolia                        	Pérez          	Hernández      	01-Diciembre-2003 	04-Diciembre-2003 	Informática                                                 	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
38038721	Tomillo patio                                                         	Silkbooks                          	2000	Video       	Armelio                            	Kohatsu        	López          	Carlos                             	Pardo          	Ávila          	                                   	               	               	Teoría de los Materiales                          	30318568	Ana Dorotea                        	Yupanqui       	Larrauri       	10-Noviembre-2003 	17-Noviembre-2003 	Ingeniería Eléctrica                                        	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
55410739	Debilidad o swing                                                     	Editorial Guijarro                 	1931	Libro       	Francisca Estrella                 	Socualaya      	Yamashiro      	Visitación                         	Colombier      	León           	                                   	               	               	Ética en la Ingeniería                            	63374596	Remedios                           	Mondragón      	Calcina        	23-Septiembre-2003	04-Octubre-2003   	Tecnología Electrónica                                      	86977076	Daniel                             	López          	Latorre        	20-Octubre-2003   	01-Noviembre-2003 	Derecho Privado                                             	        	                                   	               	               	                  	                  	                                                            
32795318	Ciprés y razones                                                      	Alta aún                           	1990	Libro       	Txomin                             	Llorente       	Hernández      	Mario Alejandro                    	Tapia          	Basurco        	Armelio                            	Kohatsu        	López          	Matemática Discreta                               	91159202	David                              	Casanova       	Peche          	16-Mayo-2004      	03-Junio-2004     	Física                                                      	80855605	Fco. Ignacio                       	Morales        	López          	06-Diciembre-2003 	12-Diciembre-2003 	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	62937479	Marcelo                            	Silva          	Sánchez        	17-Junio-2004     	18-Junio-2004     	Ingeniería Eléctrica                                        
61844675	Piel o ritmo                                                          	Scenario Mundo                     	1895	Revista     	Eva Hilaria                        	Lema           	Guillén        	                                   	               	               	                                   	               	               	Otorrinolaringología                              	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
77565829	Paseando o trabajo                                                    	Ediciones Vicente Vie              	1888	Libro       	María Bienvenida                   	Pedreros       	Girón          	                                   	               	               	                                   	               	               	Ingeniería Industrial                             	02353614	Aquiles                            	Minaya         	Oropeza        	15-Julio-2004     	06-Agosto-2004    	Derecho Penal, Procesal e Historia del Derecho              	69227783	Andrés                             	López          	Orozco         	13-Octubre-2003   	29-Octubre-2003   	Humanidades                                                 	        	                                   	               	               	                  	                  	                                                            
41096426	Duende dedos                                                          	Automaton Writings                 	1986	Tesis       	Celia                              	Ñañez          	Nadal          	Ángel Fco.                         	Cueva          	Hernández      	                                   	               	               	Ciencias de la Computación                        	79462861	Macarena                           	Delgado        	Escate         	28-Mayo-2004      	17-Junio-2004     	Economía                                                    	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
57491678	Tomillo agua                                                          	Pradenario                         	1946	Revista     	Ignacio                            	Hernández      	García         	                                   	               	               	                                   	               	               	Estudios Internacionales                          	38406858	María de la Araceli                	Aguilera       	Ventura        	30-Marzo-2004     	11-Abril-2004     	Ingeniería Eléctrica                                        	75458296	Adina                              	Ochoa          	Galván         	30-Enero-2004     	09-Febrero-2004   	Informática                                                 	18018143	María Pía                          	Navarro        	Chuan          	26-Marzo-2004     	16-Abril-2004     	Ingeniería de Sistemas y Automática                         
75781178	Asado hombre                                                          	Archer                             	1987	Video       	Eva Alicia                         	Sanz           	Carranza       	Estefanía                          	Calle          	Rodríguez      	Félix Manuel                       	Taipe          	Quino          	Física del Estado Sólido                          	77282960	Daniel                             	Carranza       	Asencios       	15-Agosto-2004    	06-Septiembre-2004	Informática                                                 	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
91292889	Cocinero patos                                                        	Editorial Atalaya                  	1914	Video       	Antonia                            	Murrugarra     	Ruiz           	José Juan                          	Taboada        	Luque          	                                   	               	               	Ingeniería Naval                                  	59505902	Javier                             	Carpio         	Ruiz           	28-Octubre-2003   	31-Octubre-2003   	Matemáticas                                                 	85690451	Emilio                             	Peinado        	Latorre        	09-Abril-2004     	21-Abril-2004     	Ingeniería Eléctrica                                        	37351706	Rafael                             	Matos          	Burgos         	16-Diciembre-2003 	30-Diciembre-2003 	Historia Económica e Instituciones                          
02350155	Desfile                                                               	Editorial Santilisa                	1902	Libro       	Gladis                             	Gómez          	Martínez       	Sandra Magnolia                    	Pérez          	García         	Gonzalo                            	Jiménez        	Leondextre     	Cálculo                                           	52648398	Miren                              	Rodríguez      	Rivas          	09-Marzo-2004     	19-Marzo-2004     	Física                                                      	19011559	Román                              	Farro          	Luque          	27-Septiembre-2003	06-Octubre-2003   	Estadística                                                 	        	                                   	               	               	                  	                  	                                                            
56591272	Fiesta de vitamina                                                    	Editorial Eseeñe                   	1896	Libro       	Anayira                            	Obregón        	Dávila         	                                   	               	               	                                   	               	               	Cálculo                                           	19420265	María de la Aurora                 	Pajita         	Borja          	01-Octubre-2003   	09-Octubre-2003   	Derecho Público del Estado                                  	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
22986791	Alfiler o gato                                                        	Rebook                             	1881	Libro       	Brigite                            	Rivas          	López          	                                   	               	               	                                   	               	               	Filosofía                                         	84930554	María de la Inmaculada Concepción  	Bedoya         	Bolaños        	14-Septiembre-2003	13-Octubre-2003   	Ingeniería Mecánica                                         	15334291	Lourdes                            	Huapaya        	Casusol        	20-Enero-2004     	15-Febrero-2004   	Informática                                                 	41825064	Oliverio                           	Carrasco       	Okuma          	25-Septiembre-2003	14-Octubre-2003   	Ingeniería Telemática                                       
81738698	Catedral o metal                                                      	Ediciones DiscóLobo                	1943	Revista     	Aitana                             	Marañón        	Torres         	María de la Felicidad              	Arana          	Medrano        	Felipe                             	Hernández      	Peche          	Artes Escénicas                                   	84430496	María de la Inocencia              	Henríquez      	Andía          	03-Abril-2004     	03-Mayo-2004      	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	14170190	Ramón Emilio                       	Camarena       	Abanto         	11-Mayo-2004      	28-Mayo-2004      	Derecho Público del Estado                                  	        	                                   	               	               	                  	                  	                                                            
59821272	Estrellas ficción                                                     	United Readings                    	1978	Video       	Natalia                            	Camayo         	Hernández      	Mª Cecilia                         	Hernández      	Gómez          	                                   	               	               	Urología                                          	66488918	Roque                              	Marca          	Olano          	08-Julio-2004     	04-Agosto-2004    	Tecnología Electrónica                                      	99627634	María Dulce                        	Altamira       	Rosales        	03-Agosto-2004    	21-Agosto-2004    	Ciencia Política y Sociología                               	31384033	Saturnino                          	García         	Cántaro        	30-Diciembre-2003 	08-Enero-2004     	Ingeniería Eléctrica                                        
14069655	Lluvia llave                                                          	Rebook                             	1906	Libro       	Aitala                             	Escalante      	Gómez          	                                   	               	               	                                   	               	               	Arquitectura de Sistemas                          	29862815	Natalia                            	Cañari         	Cisneros       	03-Noviembre-2003 	01-Diciembre-2003 	Periodismo y Comunicación Audiovisual                       	63719529	Severino                           	Abanto         	Villacorta     	27-Julio-2004     	11-Agosto-2004    	Sección Departamental de Organización de Empresa            	66541937	Platón                             	Oropeza        	Beltrán        	07-Agosto-2004    	20-Agosto-2004    	Estadística                                                 
12430119	Latino y pirata                                                       	Atapuerca                          	1923	Periódico   	Ginebra                            	Ruiz           	Cuy            	Antonia                            	Arana          	Díaz           	Felipe                             	Hernández      	Peche          	Comic                                             	39055607	Francisca Rustica                  	Hernández      	Francia        	18-Agosto-2004    	28-Agosto-2004    	Física                                                      	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
03359009	Abetos y amores                                                       	Automaton Writings                 	1905	Revista     	Félix Manuel                       	Taipe          	Quino          	Constanza                          	Mora           	Iglesias       	Pepa                               	Arregui        	Olivas         	Química                                           	38790843	Elías                              	Palao          	Monterola      	21-Diciembre-2003 	23-Diciembre-2003 	Ingeniería Telemática                                       	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
62201609	Latino y taberna                                                      	Monzón                             	1983	Libro       	Ana Octavia                        	Alvites        	Lazo           	Silvia Bianca                      	Pérez          	Lomer          	                                   	               	               	Física Nuclear                                    	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
98567539	Abierta                                                               	Editorial Santilisa                	1959	Libro       	Cecilia                            	Reyes          	Delacruz       	Francisca Severina                 	Bertolotti     	Gómez          	Francisco                          	Mantilla       	Pérez          	Bases de Datos                                    	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
74172183	Sauces                                                                	Meloducto Books                    	1971	CD-Rom      	Mª Cecilia                         	Hernández      	Gómez          	                                   	               	               	                                   	               	               	Urología                                          	29497654	Bermudo                            	Oropeza        	Ortiz          	25-Octubre-2003   	19-Noviembre-2003 	Derecho Penal, Procesal e Historia del Derecho              	45866718	Froilan                            	Palpa          	Pérez          	17-Octubre-2003   	20-Octubre-2003   	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	33845505	Wenceslao                          	Navarro        	Siaden         	26-Mayo-2004      	06-Junio-2004     	Derecho Privado                                             
99820188	Marte o ritmo                                                         	United Readings                    	1999	Libro       	Noemí                              	Camargo        	Gil            	Almaquio                           	García         	Bocangel       	Bertilia                           	Chuan          	Valverde       	Automática y Robótica                             	42522521	Jorge                              	Pérez          	Morriberón     	17-Noviembre-2003 	05-Diciembre-2003 	Periodismo y Comunicación Audiovisual                       	42518810	Gabriel Juan                       	Antezana       	Hermoza        	02-Septiembre-2003	11-Septiembre-2003	Derecho Privado                                             	57738318	Fernando                           	Martínez       	Julca          	03-Diciembre-2003 	13-Diciembre-2003 	Humanidades                                                 
20908123	Enamorado y control                                                   	Iberolibro                         	1889	Libro       	Vanina                             	Hernández      	Castro         	Saturnino                          	Sabas          	Cañari         	                                   	               	               	Cirugía Bascular                                  	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
14227237	Piedras o historia                                                    	Aloisio                            	1906	Video       	Ricardo Fco.                       	Colchado       	Zúñiga         	Ermerinda                          	Zambrano       	Vázquez        	Rafael Jorge                       	Perea          	Dueñas         	Ingeniería de Motores                             	16751499	José                               	Bullón         	Carrión        	08-Julio-2004     	25-Julio-2004     	Física                                                      	07697995	Pablo                              	Jiménez        	Retis          	12-Febrero-2004   	11-Marzo-2004     	Ingeniería de Sistemas y Automática                         	        	                                   	               	               	                  	                  	                                                            
62608188	Mañana o estanque                                                     	Silkbooks                          	1882	Libro       	Débora                             	Ríos           	Paria          	                                   	               	               	                                   	               	               	Álgebra                                           	80451403	Dónovan                            	Orozco         	Gamarra        	12-Octubre-2003   	07-Noviembre-2003 	Ingeniería Eléctrica                                        	98721630	Ana Benedicta                      	Alvites        	Luján          	25-Septiembre-2003	20-Octubre-2003   	Estadística                                                 	98334386	Héctor                             	Ruiz           	López          	05-Junio-2004     	29-Junio-2004     	Informática                                                 
02040535	Recuerdos vacaciones                                                  	Fuerteventura Enciclopedias Inc.   	1919	Video       	Ana Octavia                        	Alvites        	Lazo           	                                   	               	               	                                   	               	               	Microeconomía                                     	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
38023525	Libertad                                                              	Perico Librote's                   	2002	Revista     	Ubalda                             	Chocano        	Orozco         	Tomás                              	Ruiz           	Caso           	                                   	               	               	Historia de España                                	94052656	Audrey                             	Hernández      	Malca          	15-Enero-2004     	25-Enero-2004     	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	78158921	Rosa Luciana                       	Torres         	Champa         	21-Octubre-2003   	09-Noviembre-2003 	Ingeniería Telemática                                       	71844246	Silvan                             	Carrillo       	Zárate         	25-Diciembre-2003 	26-Diciembre-2003 	Informática                                                 
01281293	Siempre boca                                                          	Hispano Vos                        	1880	CD-Rom      	Andrés                             	Paja           	Bobadilla      	María de la Fortuna                	Ventocilla     	Amable         	Jaime                              	Montes         	Quintana       	Automática y Robótica                             	29026122	Lidia                              	Ruiz           	Albarracín     	07-Septiembre-2003	24-Septiembre-2003	Derecho Privado                                             	73370945	Cindy                              	Núñez          	Sanz           	11-Mayo-2004      	06-Junio-2004     	Ingeniería Eléctrica                                        	97619287	María de la Consolación            	Avalos         	Peralta        	11-Noviembre-2003 	17-Noviembre-2003 	Tecnología Electrónica                                      
16434450	Sueño                                                                 	Editorial Guijarro                 	1951	Revista     	Fernando                           	Carnero        	Módica         	Ricardo Fco.                       	Colchado       	Zúñiga         	Pablo                              	Echaiz         	Rosello        	Historia de España                                	81849157	Clemente                           	Peláez         	Reyes          	03-Abril-2004     	11-Abril-2004     	Derecho Penal, Procesal e Historia del Derecho              	08859622	Ana Andrea                         	Gómez          	Malaver        	05-Mayo-2004      	31-Mayo-2004      	Ingeniería Mecánica                                         	60112197	Rosa Bonifacia                     	Ortiz          	Olea           	11-Diciembre-2003 	18-Diciembre-2003 	Teoría de la Señal y Comunicaciones                         
46006305	Patatas sentimiento                                                   	Aureola                            	1910	CD-Rom      	Oscar Alfredo                      	Pacheco        	Cañí           	                                   	               	               	                                   	               	               	Arte: Arquitectura                                	29722990	Platón                             	Olarte         	Ormeño         	14-Septiembre-2003	08-Octubre-2003   	Estadística                                                 	86620877	Águeda                             	Oporto         	Llap           	06-Abril-2004     	09-Abril-2004     	Teoría de la Señal y Comunicaciones                         	        	                                   	               	               	                  	                  	                                                            
82014617	Mecánica                                                              	Aloisio                            	1987	Libro       	Fernando Andrés                    	Díaz           	Hernández      	                                   	               	               	                                   	               	               	Arte: Arquitectura                                	29026122	Lidia                              	Ruiz           	Albarracín     	25-Junio-2004     	23-Julio-2004     	Derecho Privado                                             	78331971	Ramiro                             	Jiménez        	Ortiz          	31-Enero-2004     	09-Febrero-2004   	Ingeniería Eléctrica                                        	80855605	Fco. Ignacio                       	Morales        	López          	21-Marzo-2004     	05-Abril-2004     	Derecho Internacional, Eclesiástico y Filosofía del Derecho 
08974649	Promesa                                                               	Crispín Publishing                 	1927	Libro       	Aitana                             	Marañón        	Torres         	María de la Piedad                 	Palacios       	Marreros       	                                   	               	               	Automática y Robótica                             	02959121	José                               	Ruiz           	Heredia        	18-Junio-2004     	28-Junio-2004     	Informática                                                 	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
84783024	Soldado instinto                                                      	Mandaluna                          	1958	Libro       	Silvia Francisca                   	Puyol          	Barrientos     	                                   	               	               	                                   	               	               	Derecho Penal                                     	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
54809998	Secreto y corriente                                                   	Automaton Writings                 	1970	Libro       	Aitala                             	Escalante      	Gómez          	Ciara                              	Juzcamaita     	Orellana       	Belisario                          	Lazarte        	López          	Estadística                                       	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
63761539	Rock                                                                  	Perico Librote's                   	1973	Revista     	Quinín                             	Casquero       	Cueva          	                                   	               	               	                                   	               	               	Ingeniería Mecánica                               	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
61536050	Balada                                                                	Atapuerca                          	1947	CD-Rom      	Ermerinda                          	Zambrano       	Vázquez        	Virginia                           	García         	Bernedo        	Bertilia                           	Chuan          	Valverde       	Telemática                                        	87077386	María del Mar                      	Segoviano      	Maza           	13-Mayo-2004      	06-Junio-2004     	Economía                                                    	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
18417800	Taberna                                                               	Scorpio                            	1948	Video       	Mercedes                           	Manrique       	Vázquez        	                                   	               	               	                                   	               	               	Macroeconomía                                     	84715203	Malvina                            	Acosta         	Pérez          	02-Octubre-2003   	30-Octubre-2003   	Historia Económica e Instituciones                          	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
86196013	Balada o jacintos                                                     	Aloisio                            	1958	Libro       	Ana Laura                          	Grillo         	Gómez          	Francisca Priscila                 	Muñiz          	Collado        	                                   	               	               	Ingeniería Agropecuaria                           	63928630	Elvisa                             	Palpa          	Gómez          	03-Enero-2004     	26-Enero-2004     	Biblioteconomía y Documentación                             	88602665	Jaime Antonio                      	Bocangel       	Revoredo       	19-Febrero-2004   	11-Marzo-2004     	Sección Departamental de Organización de Empresa            	92532488	Aurosio                            	Collantes      	Ibarra         	11-Octubre-2003   	28-Octubre-2003   	Biblioteconomía y Documentación                             
93127936	Piedras                                                               	Hispano Vos                        	1936	Libro       	Silvia Feliciana                   	Alcántara      	Solórzano      	Besarión                           	Reinoso        	Díaz           	María Rita                         	Alvites        	Quesquen       	Microeconomía                                     	60286321	Ana Bonifacia                      	García         	Bastidas       	12-Diciembre-2003 	23-Diciembre-2003 	Humanidades                                                 	99627634	María Dulce                        	Altamira       	Rosales        	27-Marzo-2004     	10-Abril-2004     	Ciencia Política y Sociología                               	76102596	Amiano                             	Pérez          	Girón          	26-Septiembre-2003	22-Octubre-2003   	Ciencias de los Materiales e Ingeniería Metalúrgica         
94491608	Querer rock                                                           	United Readings                    	1972	Libro       	Zacarías                           	Escriba        	Gómez          	                                   	               	               	                                   	               	               	Ingeniería de Motores                             	09550550	Rosa Silvana                       	Elescano       	Arroyo         	09-Octubre-2003   	14-Octubre-2003   	Informática                                                 	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
63074447	Duende                                                                	Mac Grown Gil                      	2004	Revista     	Colette                            	Palomino       	Gómez          	                                   	               	               	                                   	               	               	Filosofía                                         	36941636	Ursino                             	Valencia       	Benítez        	07-Abril-2004     	16-Abril-2004     	Derecho Social e Internacional Privado                      	92532488	Aurosio                            	Collantes      	Ibarra         	24-Diciembre-2003 	12-Enero-2004     	Biblioteconomía y Documentación                             	24701146	César Esteban                      	Alejos         	López          	11-Febrero-2004   	01-Marzo-2004     	Derecho Internacional, Eclesiástico y Filosofía del Derecho 
60028117	Tormenta o circo                                                      	Ediciones Asteroide                	1927	Libro       	Besarión                           	Reinoso        	Díaz           	                                   	               	               	                                   	               	               	Ingeniería Agrícola                               	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            	        	                                   	               	               	                  	                  	                                                            
86929997	Fantasía o radio                                                      	Omega Publishers                   	1983	Video       	Diego                              	Sánchez        	Pastor         	                                   	               	               	                                   	               	               	Cardiología                                       	46237523	Vanesa                             	Oropeza        	Canchumanya    	20-Septiembre-2004	09-Octubre-2004   	Humanidades                                                 	10985959	Javier Juan                        	Jave           	Borja          	24-Diciembre-2003 	20-Enero-2004     	Derecho Internacional, Eclesiástico y Filosofía del Derecho 	        	                                   	               	               	                  	                  	                                                            
33551894	Oso y paisajes                                                        	Atapuerca                          	1968	Revista     	Silvia Feliciana                   	Alcántara      	Solórzano      	                                   	               	               	                                   	               	               	Geografía                                         	61968311	María de la Almudena               	Ruiz           	Torres         	04-Septiembre-2003	09-Septiembre-2003	Ingeniería de Sistemas y Automática                         	40256829	María de Fatima                    	Aliaga         	Cook           	13-Junio-2004     	01-Julio-2004     	Teoría de la Señal y Comunicaciones                         	        	                                   	               	               	                  	                  	                                                            
61376151	Naturaleza                                                            	Editorial Santilisa                	1968	CD-Rom      	Pura                               	Veliz          	Núñez          	Letrida                            	Sanchis        	Levano         	                                   	               	               	Traumatología                                     	99925901	María de la Prosperidad            	Hernández      	Ruiz           	25-Septiembre-2003	25-Octubre-2003   	Mecánica de Medios Continuos y Teoría de Estructuras        	28383138	Cándido                            	Solano         	García         	25-Julio-2004     	04-Agosto-2004    	Ingeniería Eléctrica                                        	98721630	Ana Benedicta                      	Alvites        	Luján          	16-Octubre-2003   	17-Octubre-2003   	Estadística                                                 
09957133	Angelitos                                                             	Iberolibro                         	1972	Cinta Audio 	Andrea                             	Páez           	Borja          	Mª Judith                          	Hernández      	Alcázar        	Oscar Alfredo                      	Pacheco        	Cañí           	Historia de España                                	52567379	Ylenia                             	Bardales       	Bernardo       	04-Agosto-2004    	19-Agosto-2004    	Economía de la Empresa                                      	76102596	Amiano                             	Pérez          	Girón          	05-Octubre-2003   	28-Octubre-2003   	Ciencias de los Materiales e Ingeniería Metalúrgica         	76428140	María de Guadalupe                 	Salcedo        	Palacios       	27-Julio-2004     	11-Agosto-2004    	Derecho Privado                                             
57666334	Cama abierta                                                          	Editorial AlfaBeta                 	1989	Revista     	Fco.                               	Martínez       	Escobedo       	Oscar Alfredo                      	Pacheco        	Cañí           	María Jesús                        	Vázquez        	Basurco        	Física del Estado Sólido                          	18398300	Raúl Tomás                         	Vicente        	Caldas         	21-Mayo-2004      	06-Junio-2004     	Historia Económica e Instituciones                          	83567248	Alejandro                          	Laque          	Hernández      	28-Noviembre-2003 	27-Diciembre-2003 	Humanidades                                                 	51893664	Alejandro                          	Amaya          	Saenz          	03-Octubre-2003   	10-Octubre-2003   	Derecho Internacional, Eclesiástico y Filosofía del Derecho 
75448580	Universo                                                              	Hispano Vos                        	1979	Video       	Mario Pablo                        	Natividad      	Matta          	                                   	               	               	                                   	               	               	Odontología                                       	04960090	María de la Felicidad              	Yamashiro      	Cruzado        	06-Julio-2004     	22-Julio-2004     	Sección Departamental de Organización de Empresa            	15394375	Herminia                           	Peinado        	Calero         	21-Septiembre-2004	15-Octubre-2004   	Sección Departamental de Organización de Empresa            	        	                                   	               	               	                  	                  	                                                            
41160421	Antes de razones                                                      	Printin Hall                       	1891	Libro       	Ana Carina                         	Arce           	Perea          	Inocencio                          	Laverio        	Poma           	                                   	               	               	Novela Histórica                                  	66361816	Juan Emilio                        	Chávez         	Martínez       	12-Noviembre-2003 	24-Noviembre-2003 	Mecánica de Medios Continuos y Teoría de Estructuras        	62937479	Marcelo                            	Silva          	Sánchez        	18-Enero-2004     	19-Enero-2004     	Ingeniería Eléctrica                                        	        	                                   	               	               	                  	                  	                                                            
